x,y,filename,cluster
0.2946036,31.09995,../data/output/patches/boulder_co/3029705_m_4010562_se_13_060_20190919_1445.png,45
0.1287235,10.541749,../data/output/patches/boulder_co/3029705_m_4010562_se_13_060_20190919_1445.png,0
0.59335375,-80.641914,../data/output/patches/huntsville_al/3114252_m_3408621_ne_16_030_20211023_1901.png,5
0.45039,-80.547585,../data/output/patches/huntsville_al/3114252_m_3408621_ne_16_030_20211023_1901.png,5
0.55125755,64.93618,../data/output/patches/huntsville_al/3114252_m_3408621_ne_16_030_20211023_1901.png,18
0.23430029,-82.81762,../data/output/patches/huntsville_al/3114252_m_3408621_ne_16_030_20211023_1901.png,10
0.5708727,-50.532906,../data/output/patches/lexington_ky/2968093_m_3708405_nw_16_060_20200531_1284.png,5
0.9784845,22.434723,../data/output/patches/lexington_ky/2968093_m_3708405_nw_16_060_20200531_1284.png,8
0.34832764,85.43936,../data/output/patches/lexington_ky/2968093_m_3708405_nw_16_060_20200531_1284.png,37
0.50904334,13.096234,../data/output/patches/lexington_ky/2968093_m_3708405_nw_16_060_20200531_1284.png,49
0.29392636,-55.72323,../data/output/patches/memphis_tn/3109532_m_3509055_se_15_060_20211119_1955.png,10
0.28061846,85.569,../data/output/patches/memphis_tn/3109532_m_3509055_se_15_060_20211119_1955.png,37
0.6474267,-44.588417,../data/output/patches/memphis_tn/3109532_m_3509055_se_15_060_20211119_1955.png,22
0.81838715,-50.852646,../data/output/patches/memphis_tn/3109532_m_3509055_se_15_060_20211119_1955.png,22
0.5091237,33.60316,../data/output/patches/indianapolis_in/2950397_m_3908614_nw_16_060_20200612_990.png,18
0.25949004,-59.304432,../data/output/patches/indianapolis_in/2950397_m_3908614_nw_16_060_20200612_990.png,10
0.46565732,-109.54866,../data/output/patches/indianapolis_in/2950397_m_3908614_nw_16_060_20200612_990.png,5
0.467211,37.028698,../data/output/patches/indianapolis_in/2950397_m_3908614_nw_16_060_20200612_990.png,18
0.3321334,-60.209972,../data/output/patches/little_rock_ar/3108731_m_3409222_sw_15_060_20211115_2357.png,10
0.35096982,-57.161774,../data/output/patches/little_rock_ar/3108731_m_3409222_sw_15_060_20211115_2357.png,10
0.516784,-55.928547,../data/output/patches/little_rock_ar/3108731_m_3409222_sw_15_060_20211115_2357.png,5
0.570055,45.704544,../data/output/patches/little_rock_ar/3108731_m_3409222_sw_15_060_20211115_2357.png,18
0.72941595,72.633705,../data/output/patches/columbus_oh/3068731_m_4008258_se_17_060_20210927_1987.png,18
0.33814627,-50.553677,../data/output/patches/columbus_oh/3068731_m_4008258_se_17_060_20210927_1987.png,10
0.2698313,85.71675,../data/output/patches/columbus_oh/3068731_m_4008258_se_17_060_20210927_1987.png,37
0.4815398,-22.615671,../data/output/patches/columbus_oh/3068731_m_4008258_se_17_060_20210927_1987.png,49
0.7975104,66.75751,../data/output/patches/vallejo_ca/2993917_m_3812263_ne_10_060_20200528_1070.png,8
0.8034711,62.15072,../data/output/patches/vallejo_ca/2993917_m_3812263_ne_10_060_20200528_1070.png,8
0.89381355,18.502283,../data/output/patches/vallejo_ca/2993917_m_3812263_ne_10_060_20200528_1070.png,21
0.82877713,13.833601,../data/output/patches/vallejo_ca/2993917_m_3812263_ne_10_060_20200528_1070.png,21
0.61846423,104.426735,../data/output/patches/durham_nc/3057173_m_3507809_nw_17_060_20200711_2481.png,18
0.58897334,62.421524,../data/output/patches/durham_nc/3057173_m_3507809_nw_17_060_20200711_2481.png,18
0.18013105,-4.201616,../data/output/patches/durham_nc/3057173_m_3507809_nw_17_060_20200711_2481.png,45
0.5460963,-1.5575993,../data/output/patches/durham_nc/3057173_m_3507809_nw_17_060_20200711_2481.png,49
0.68535364,61.552483,../data/output/patches/atlanta_ga/2866307_m_3308421_ne_16_060_20190910_2237.png,18
0.13352206,73.77325,../data/output/patches/atlanta_ga/2866307_m_3308421_ne_16_060_20190910_2237.png,0
0.33520314,58.887836,../data/output/patches/atlanta_ga/2866307_m_3308421_ne_16_060_20190910_2237.png,37
0.12786993,71.494156,../data/output/patches/atlanta_ga/2866307_m_3308421_ne_16_060_20190910_2237.png,0
0.7575576,-14.638528,../data/output/patches/boulder_co/3029651_m_4010562_ne_13_060_20190919_1443.png,21
0.69446373,-7.343002,../data/output/patches/boulder_co/3029651_m_4010562_ne_13_060_20190919_1443.png,21
0.9563531,40.93025,../data/output/patches/boulder_co/3029651_m_4010562_ne_13_060_20190919_1443.png,8
0.9759893,20.358912,../data/output/patches/boulder_co/3029651_m_4010562_ne_13_060_20190919_1443.png,8
0.80838567,58.257816,../data/output/patches/charlotte_nc/3057880_m_3508058_nw_17_060_20200711_1802.png,8
0.73528653,-35.577583,../data/output/patches/charlotte_nc/3057880_m_3508058_nw_17_060_20200711_1802.png,22
0.302657,-34.01367,../data/output/patches/charlotte_nc/3057880_m_3508058_nw_17_060_20200711_1802.png,10
0.63064253,92.652435,../data/output/patches/charlotte_nc/3057880_m_3508058_nw_17_060_20200711_1802.png,18
0.6850177,82.71043,../data/output/patches/chicago_il/3133595_m_4108712_sw_16_060_20210908_1032.png,18
0.3091482,30.504002,../data/output/patches/chicago_il/3133595_m_4108712_sw_16_060_20210908_1032.png,45
0.705848,81.009766,../data/output/patches/chicago_il/3133595_m_4108712_sw_16_060_20210908_1032.png,18
0.23660506,16.131657,../data/output/patches/chicago_il/3133595_m_4108712_sw_16_060_20210908_1032.png,45
0.071211934,-33.645332,../data/output/patches/minneapolis_mn/3145987_m_4509363_sw_15_060_20210618_1318.png,10
0.33755383,58.17232,../data/output/patches/minneapolis_mn/3145987_m_4509363_sw_15_060_20210618_1318.png,37
0.5893988,-100.65073,../data/output/patches/minneapolis_mn/3145987_m_4509363_sw_15_060_20210618_1318.png,5
0.5273883,50.62449,../data/output/patches/minneapolis_mn/3145987_m_4509363_sw_15_060_20210618_1318.png,18
0.21618418,-54.08491,../data/output/patches/syracuse_ny/3167090_m_4307663_se_18_060_20211020_294.png,10
0.46167,-50.32962,../data/output/patches/syracuse_ny/3167090_m_4307663_se_18_060_20211020_294.png,5
0.6898783,41.288845,../data/output/patches/syracuse_ny/3167090_m_4307663_se_18_060_20211020_294.png,18
0.4862766,-38.32188,../data/output/patches/syracuse_ny/3167090_m_4307663_se_18_060_20211020_294.png,5
0.51341295,-64.934555,../data/output/patches/thousand_oaks_ca/2994766_m_3411849_nw_11_060_20200522_906.png,5
0.48982373,-13.397472,../data/output/patches/thousand_oaks_ca/2994766_m_3411849_nw_11_060_20200522_906.png,49
0.26922292,-39.057175,../data/output/patches/thousand_oaks_ca/2994766_m_3411849_nw_11_060_20200522_906.png,10
0.46466058,20.967918,../data/output/patches/thousand_oaks_ca/2994766_m_3411849_nw_11_060_20200522_906.png,49
0.8330031,-43.64752,../data/output/patches/knoxville_tn/3084091_m_3508416_nw_16_060_20210404_1167.png,22
0.78536665,-52.89038,../data/output/patches/knoxville_tn/3084091_m_3508416_nw_16_060_20210404_1167.png,22
0.76970947,-50.18636,../data/output/patches/knoxville_tn/3084091_m_3508416_nw_16_060_20210404_1167.png,22
0.7594005,-47.972176,../data/output/patches/knoxville_tn/3084091_m_3508416_nw_16_060_20210404_1167.png,22
0.8324607,-40.346695,../data/output/patches/hartford_ct/3099330_m_4107219_ne_18_060_20211001_1013.png,22
0.05807991,-38.107994,../data/output/patches/hartford_ct/3099330_m_4107219_ne_18_060_20211001_1013.png,10
0.98994815,-6.6523337,../data/output/patches/hartford_ct/3099330_m_4107219_ne_18_060_20211001_1013.png,8
0.75000376,6.066986,../data/output/patches/hartford_ct/3099330_m_4107219_ne_18_060_20211001_1013.png,21
0.051875684,26.860674,../data/output/patches/kansas_city_mo/2981520_m_3909460_nw_15_060_20200607_2070.png,0
0.5723793,9.815875,../data/output/patches/kansas_city_mo/2981520_m_3909460_nw_15_060_20200607_2070.png,49
0.09772555,-32.337097,../data/output/patches/kansas_city_mo/2981520_m_3909460_nw_15_060_20200607_2070.png,10
0.4251439,33.957222,../data/output/patches/kansas_city_mo/2981520_m_3909460_nw_15_060_20200607_2070.png,49
0.2646019,5.4178553,../data/output/patches/las_vegas_nv/2948151_m_3611547_sw_11_060_20190704_654.png,45
0.70271975,-0.61014295,../data/output/patches/las_vegas_nv/2948151_m_3611547_sw_11_060_20190704_654.png,21
0.25748762,69.53615,../data/output/patches/las_vegas_nv/2948151_m_3611547_sw_11_060_20190704_654.png,37
0.41325536,-54.805477,../data/output/patches/las_vegas_nv/2948151_m_3611547_sw_11_060_20190704_654.png,5
0.71587676,-52.858574,../data/output/patches/little_rock_ar/3108695_m_3409213_sw_15_060_20211115_1392.png,22
0.2864651,-24.399479,../data/output/patches/little_rock_ar/3108695_m_3409213_sw_15_060_20211115_1392.png,10
0.3794259,-6.0778356,../data/output/patches/little_rock_ar/3108695_m_3409213_sw_15_060_20211115_1392.png,18
0.5023985,10.911768,../data/output/patches/little_rock_ar/3108695_m_3409213_sw_15_060_20211115_1392.png,49
0.092140794,-30.45679,../data/output/patches/cape_coral_fl/3096154_m_2608232_sw_17_060_20211217_2419.png,10
0.5939332,34.49794,../data/output/patches/cape_coral_fl/3096154_m_2608232_sw_17_060_20211217_2419.png,18
0.05483933,30.867676,../data/output/patches/cape_coral_fl/3096154_m_2608232_sw_17_060_20211217_2419.png,0
0.094590284,60.046005,../data/output/patches/cape_coral_fl/3096154_m_2608232_sw_17_060_20211217_2419.png,0
0.61729544,53.58114,../data/output/patches/worcester_ma/3066556_m_4207142_ne_19_060_20211019_128.png,18
0.49021822,9.731662,../data/output/patches/worcester_ma/3066556_m_4207142_ne_19_060_20211019_128.png,49
0.06694858,-0.9451571,../data/output/patches/worcester_ma/3066556_m_4207142_ne_19_060_20211019_128.png,0
0.050574817,42.153328,../data/output/patches/worcester_ma/3066556_m_4207142_ne_19_060_20211019_128.png,0
0.46595812,-101.01053,../data/output/patches/colorado_springs_co/3031934_m_3810403_se_13_060_20190908_1518.png,5
0.9970491,-17.81453,../data/output/patches/colorado_springs_co/3031934_m_3810403_se_13_060_20190908_1518.png,8
0.36773384,-91.156166,../data/output/patches/colorado_springs_co/3031934_m_3810403_se_13_060_20190908_1518.png,5
0.9870935,-36.77145,../data/output/patches/colorado_springs_co/3031934_m_3810403_se_13_060_20190908_1518.png,8
0.72563076,13.788076,../data/output/patches/akron_oh/3069467_m_4108152_se_17_060_20210605_1139.png,21
0.72590125,-48.255493,../data/output/patches/akron_oh/3069467_m_4108152_se_17_060_20210605_1139.png,22
0.96594036,24.787659,../data/output/patches/akron_oh/3069467_m_4108152_se_17_060_20210605_1139.png,8
0.8205535,62.18664,../data/output/patches/akron_oh/3069467_m_4108152_se_17_060_20210605_1139.png,8
0.98925656,-6.607638,../data/output/patches/stockton_ca/2999968_m_3712107_sw_10_060_20200617_721.png,8
0.5931232,50.77111,../data/output/patches/stockton_ca/2999968_m_3712107_sw_10_060_20200617_721.png,18
0.49175316,-11.876425,../data/output/patches/stockton_ca/2999968_m_3712107_sw_10_060_20200617_721.png,49
0.4375747,-46.39254,../data/output/patches/stockton_ca/2999968_m_3712107_sw_10_060_20200617_721.png,5
0.7203459,-61.631886,../data/output/patches/richmond_va/3173327_m_3707729_se_18_060_20210910_1170.png,22
0.77670544,-45.242332,../data/output/patches/richmond_va/3173327_m_3707729_se_18_060_20210910_1170.png,22
0.3938529,37.52124,../data/output/patches/richmond_va/3173327_m_3707729_se_18_060_20210910_1170.png,37
0.6895237,-40.780212,../data/output/patches/richmond_va/3173327_m_3707729_se_18_060_20210910_1170.png,22
0.4107143,107.31814,../data/output/patches/dayton_oh/3067991_m_3908423_ne_16_060_20210902_1660.png,37
0.79311657,4.863625,../data/output/patches/dayton_oh/3067991_m_3908423_ne_16_060_20210902_1660.png,21
0.43232945,10.111355,../data/output/patches/dayton_oh/3067991_m_3908423_ne_16_060_20210902_1660.png,49
0.4273474,-27.193924,../data/output/patches/dayton_oh/3067991_m_3908423_ne_16_060_20210902_1660.png,49
0.23327969,-92.21856,../data/output/patches/oklahoma_city_ok/3161518_m_3509729_sw_14_060_20210513_2313.png,10
0.6123521,79.03021,../data/output/patches/oklahoma_city_ok/3161518_m_3509729_sw_14_060_20210513_2313.png,18
0.5771581,85.47453,../data/output/patches/oklahoma_city_ok/3161518_m_3509729_sw_14_060_20210513_2313.png,18
0.31581438,-39.89783,../data/output/patches/oklahoma_city_ok/3161518_m_3509729_sw_14_060_20210513_2313.png,10
0.5394387,44.797565,../data/output/patches/riverside_ca/3000232_m_3311704_ne_11_060_20200423_2030.png,18
0.4087679,51.35323,../data/output/patches/riverside_ca/3000232_m_3311704_ne_11_060_20200423_2030.png,37
0.43898764,102.2351,../data/output/patches/riverside_ca/3000232_m_3311704_ne_11_060_20200423_2030.png,37
0.49201894,21.965378,../data/output/patches/riverside_ca/3000232_m_3311704_ne_11_060_20200423_2030.png,49
0.96138453,-50.951252,../data/output/patches/albuquerque_nm/2958762_m_3510651_ne_13_060_20200608_282.png,21
0.4372386,-101.59051,../data/output/patches/albuquerque_nm/2958762_m_3510651_ne_13_060_20200608_282.png,5
0.65207595,5.3285594,../data/output/patches/albuquerque_nm/2958762_m_3510651_ne_13_060_20200608_282.png,21
0.68114334,40.91555,../data/output/patches/albuquerque_nm/2958762_m_3510651_ne_13_060_20200608_282.png,18
0.28082743,88.005684,../data/output/patches/pittsburgh_pa/2925338_m_4007933_sw_17_060_20190918_1644.png,37
0.45915684,37.922356,../data/output/patches/pittsburgh_pa/2925338_m_4007933_sw_17_060_20190918_1644.png,18
0.3122758,-30.973072,../data/output/patches/pittsburgh_pa/2925338_m_4007933_sw_17_060_20190918_1644.png,10
0.49165565,-21.121271,../data/output/patches/pittsburgh_pa/2925338_m_4007933_sw_17_060_20190918_1644.png,49
0.4458211,-81.93849,../data/output/patches/new_haven_ct/3099421_m_4107241_sw_18_060_20211105_825.png,5
0.35997728,-29.512224,../data/output/patches/new_haven_ct/3099421_m_4107241_sw_18_060_20211105_825.png,10
0.6662435,3.095502,../data/output/patches/new_haven_ct/3099421_m_4107241_sw_18_060_20211105_825.png,21
0.45803466,-100.36832,../data/output/patches/new_haven_ct/3099421_m_4107241_sw_18_060_20211105_825.png,5
0.67622334,-4.427912,../data/output/patches/albuquerque_nm/2958796_m_3510659_se_13_060_20200608_1170.png,21
0.98996514,-21.127043,../data/output/patches/albuquerque_nm/2958796_m_3510659_se_13_060_20200608_1170.png,8
0.7537283,-13.623608,../data/output/patches/albuquerque_nm/2958796_m_3510659_se_13_060_20200608_1170.png,21
0.9910724,-9.002597,../data/output/patches/albuquerque_nm/2958796_m_3510659_se_13_060_20200608_1170.png,8
0.8814536,-6.6200323,../data/output/patches/stockton_ca/2999957_m_3712105_ne_10_060_20200617_848.png,21
0.6922638,-4.0379987,../data/output/patches/stockton_ca/2999957_m_3712105_ne_10_060_20200617_848.png,21
0.83846945,13.468117,../data/output/patches/stockton_ca/2999957_m_3712105_ne_10_060_20200617_848.png,21
0.99084526,-29.26498,../data/output/patches/stockton_ca/2999957_m_3712105_ne_10_060_20200617_848.png,8
0.5616417,67.96041,../data/output/patches/syracuse_ny/3167089_m_4307663_nw_18_060_20211020_1833.png,18
0.77817094,-12.05973,../data/output/patches/syracuse_ny/3167089_m_4307663_nw_18_060_20211020_1833.png,21
0.9169626,44.83977,../data/output/patches/syracuse_ny/3167089_m_4307663_nw_18_060_20211020_1833.png,8
0.27119657,-87.00998,../data/output/patches/syracuse_ny/3167089_m_4307663_nw_18_060_20211020_1833.png,10
0.6674287,50.967743,../data/output/patches/boise_city_id/3126930_m_4311632_nw_11_060_20210604_2060.png,18
0.25560677,84.52677,../data/output/patches/boise_city_id/3126930_m_4311632_nw_11_060_20210604_2060.png,37
0.6301982,92.812996,../data/output/patches/boise_city_id/3126930_m_4311632_nw_11_060_20210604_2060.png,18
0.6344607,70.44781,../data/output/patches/boise_city_id/3126930_m_4311632_nw_11_060_20210604_2060.png,18
0.33211273,85.14303,../data/output/patches/new_york_ny/3164205_m_4007309_sw_18_060_20211105_601.png,37
0.49698097,-51.330452,../data/output/patches/new_york_ny/3164205_m_4007309_sw_18_060_20211105_601.png,5
0.39677873,10.537637,../data/output/patches/new_york_ny/3164205_m_4007309_sw_18_060_20211105_601.png,49
0.45814228,5.4565244,../data/output/patches/new_york_ny/3164205_m_4007309_sw_18_060_20211105_601.png,49
0.5485209,62.58058,../data/output/patches/little_rock_ar/3108692_m_3409213_ne_15_060_20211115_1130.png,18
0.3072402,-69.65874,../data/output/patches/little_rock_ar/3108692_m_3409213_ne_15_060_20211115_1130.png,10
0.5228635,-3.3129928,../data/output/patches/little_rock_ar/3108692_m_3409213_ne_15_060_20211115_1130.png,49
0.9059687,66.73142,../data/output/patches/little_rock_ar/3108692_m_3409213_ne_15_060_20211115_1130.png,8
0.48172292,19.479122,../data/output/patches/portland_me/3141301_m_4307023_ne_19_060_20211007_1724.png,49
0.25442457,-57.133408,../data/output/patches/portland_me/3141301_m_4307023_ne_19_060_20211007_1724.png,10
0.50455624,20.369844,../data/output/patches/portland_me/3141301_m_4307023_ne_19_060_20211007_1724.png,49
0.23227812,-2.995941,../data/output/patches/portland_me/3141301_m_4307023_ne_19_060_20211007_1724.png,45
0.73495567,66.36953,../data/output/patches/san_antonio_tx/3009474_m_2909820_nw_14_060_20200930_1612.png,18
0.290333,-29.305872,../data/output/patches/san_antonio_tx/3009474_m_2909820_nw_14_060_20200930_1612.png,10
0.760879,-91.12072,../data/output/patches/san_antonio_tx/3009474_m_2909820_nw_14_060_20200930_1612.png,22
0.3272574,30.190258,../data/output/patches/san_antonio_tx/3009474_m_2909820_nw_14_060_20200930_1612.png,45
0.4690975,-5.4285135,../data/output/patches/san_jose_ca/3000137_m_3712150_nw_10_060_20200525_1121.png,49
0.49752328,10.197866,../data/output/patches/san_jose_ca/3000137_m_3712150_nw_10_060_20200525_1121.png,49
0.4094609,27.654873,../data/output/patches/san_jose_ca/3000137_m_3712150_nw_10_060_20200525_1121.png,49
0.3727297,100.926704,../data/output/patches/san_jose_ca/3000137_m_3712150_nw_10_060_20200525_1121.png,37
0.48851097,22.159925,../data/output/patches/rochester_ny/3116020_m_4307751_nw_18_060_20211019_284.png,49
0.54555947,64.5816,../data/output/patches/rochester_ny/3116020_m_4307751_nw_18_060_20211019_284.png,18
0.6855268,-6.7801137,../data/output/patches/rochester_ny/3116020_m_4307751_nw_18_060_20211019_284.png,21
0.44215277,1.1604418,../data/output/patches/rochester_ny/3116020_m_4307751_nw_18_060_20211019_284.png,49
0.31074545,-52.72634,../data/output/patches/new_orleans_la/3092004_m_2908909_ne_16_030_20211129_3663.png,10
0.4742501,-60.827442,../data/output/patches/new_orleans_la/3092004_m_2908909_ne_16_030_20211129_3663.png,5
0.33105502,-39.910686,../data/output/patches/new_orleans_la/3092004_m_2908909_ne_16_030_20211129_3663.png,10
0.4580538,20.143528,../data/output/patches/new_orleans_la/3092004_m_2908909_ne_16_030_20211129_3663.png,49
0.32827604,57.122288,../data/output/patches/kansas_city_mo/2981500_m_3909452_nw_15_060_20200607_586.png,37
0.27177817,44.12433,../data/output/patches/kansas_city_mo/2981500_m_3909452_nw_15_060_20200607_586.png,45
0.4546481,6.966886,../data/output/patches/kansas_city_mo/2981500_m_3909452_nw_15_060_20200607_586.png,49
0.37626395,77.72702,../data/output/patches/kansas_city_mo/2981500_m_3909452_nw_15_060_20200607_586.png,37
0.6162858,47.545197,../data/output/patches/huntsville_al/3114240_m_3408618_ne_16_030_20211126_5740.png,18
0.54268193,63.066685,../data/output/patches/huntsville_al/3114240_m_3408618_ne_16_030_20211126_5740.png,18
0.32773763,-39.776424,../data/output/patches/huntsville_al/3114240_m_3408618_ne_16_030_20211126_5740.png,10
0.24755856,72.07139,../data/output/patches/huntsville_al/3114240_m_3408618_ne_16_030_20211126_5740.png,37
0.75829506,-70.82489,../data/output/patches/fayetteville_ar/3111027_m_3609462_se_15_060_20210810_1860.png,22
0.90269977,70.367165,../data/output/patches/fayetteville_ar/3111027_m_3609462_se_15_060_20210810_1860.png,8
0.8263646,-5.62447,../data/output/patches/fayetteville_ar/3111027_m_3609462_se_15_060_20210810_1860.png,21
0.87889135,82.365005,../data/output/patches/fayetteville_ar/3111027_m_3609462_se_15_060_20210810_1860.png,8
0.6757803,-0.12839828,../data/output/patches/trenton_nj/2924185_m_4007451_sw_18_060_20191014_1563.png,21
0.41010815,-62.414864,../data/output/patches/trenton_nj/2924185_m_4007451_sw_18_060_20191014_1563.png,5
0.31843668,39.47045,../data/output/patches/trenton_nj/2924185_m_4007451_sw_18_060_20191014_1563.png,45
0.5439076,-47.835552,../data/output/patches/trenton_nj/2924185_m_4007451_sw_18_060_20191014_1563.png,5
0.5273536,-16.784813,../data/output/patches/sacramento_ca/2997610_m_3812130_sw_10_060_20200617_275.png,49
0.2981175,-27.928516,../data/output/patches/sacramento_ca/2997610_m_3812130_sw_10_060_20200617_275.png,10
0.7652118,-77.06282,../data/output/patches/sacramento_ca/2997610_m_3812130_sw_10_060_20200617_275.png,22
0.4654964,-6.8625526,../data/output/patches/sacramento_ca/2997610_m_3812130_sw_10_060_20200617_275.png,49
0.33794498,50.045654,../data/output/patches/omaha_ne/3052086_m_4109640_se_14_060_20200815_1255.png,37
0.34066412,52.66047,../data/output/patches/omaha_ne/3052086_m_4109640_se_14_060_20200815_1255.png,37
0.04103504,41.832924,../data/output/patches/omaha_ne/3052086_m_4109640_se_14_060_20200815_1255.png,0
0.028033175,28.52341,../data/output/patches/omaha_ne/3052086_m_4109640_se_14_060_20200815_1255.png,0
0.45532078,-20.508038,../data/output/patches/lakeland_fl/3097092_m_2808149_sw_17_060_20211202_1687.png,49
0.36792395,87.33301,../data/output/patches/lakeland_fl/3097092_m_2808149_sw_17_060_20211202_1687.png,37
0.33273596,74.23405,../data/output/patches/lakeland_fl/3097092_m_2808149_sw_17_060_20211202_1687.png,37
0.954358,17.931772,../data/output/patches/lakeland_fl/3097092_m_2808149_sw_17_060_20211202_1687.png,8
0.40382794,26.803503,../data/output/patches/toledo_oh/3069667_m_4108319_sw_17_060_20210726_1761.png,49
0.2752434,15.520217,../data/output/patches/toledo_oh/3069667_m_4108319_sw_17_060_20210726_1761.png,45
0.09188376,-31.107582,../data/output/patches/toledo_oh/3069667_m_4108319_sw_17_060_20210726_1761.png,10
0.68714195,53.644913,../data/output/patches/toledo_oh/3069667_m_4108319_sw_17_060_20210726_1761.png,18
0.3013299,-23.088202,../data/output/patches/san_jose_ca/3000101_m_3712141_nw_10_060_20200525_1493.png,10
0.4967116,-89.738144,../data/output/patches/san_jose_ca/3000101_m_3712141_nw_10_060_20200525_1493.png,5
0.42370087,-58.6925,../data/output/patches/san_jose_ca/3000101_m_3712141_nw_10_060_20200525_1493.png,5
0.73920345,65.65703,../data/output/patches/san_jose_ca/3000101_m_3712141_nw_10_060_20200525_1493.png,18
0.31445524,6.6557574,../data/output/patches/tulsa_ok/3162496_m_3609549_se_15_060_20210825_1473.png,45
0.26504606,69.56628,../data/output/patches/tulsa_ok/3162496_m_3609549_se_15_060_20210825_1473.png,37
0.25688252,-1.7810154,../data/output/patches/tulsa_ok/3162496_m_3609549_se_15_060_20210825_1473.png,45
0.453368,-69.89467,../data/output/patches/tulsa_ok/3162496_m_3609549_se_15_060_20210825_1473.png,5
0.36640507,85.009224,../data/output/patches/trenton_nj/2924182_m_4007450_nw_18_060_20191014_2279.png,37
0.376751,-70.19901,../data/output/patches/trenton_nj/2924182_m_4007450_nw_18_060_20191014_2279.png,5
0.430581,-4.258209,../data/output/patches/trenton_nj/2924182_m_4007450_nw_18_060_20191014_2279.png,49
0.5591649,-10.336616,../data/output/patches/trenton_nj/2924182_m_4007450_nw_18_060_20191014_2279.png,49
0.8935551,-24.428434,../data/output/patches/st._louis_mo/2979693_m_3809022_ne_15_060_20200725_365.png,22
0.78525335,-65.72626,../data/output/patches/st._louis_mo/2979693_m_3809022_ne_15_060_20200725_365.png,22
0.46563232,-101.4645,../data/output/patches/st._louis_mo/2979693_m_3809022_ne_15_060_20200725_365.png,5
0.7559974,-73.41192,../data/output/patches/st._louis_mo/2979693_m_3809022_ne_15_060_20200725_365.png,22
0.7392483,-70.94038,../data/output/patches/riverside_ca/3000238_m_3311705_se_11_060_20200423_2093.png,22
0.7567513,-73.530304,../data/output/patches/riverside_ca/3000238_m_3311705_se_11_060_20200423_2093.png,22
0.4360903,-63.743477,../data/output/patches/riverside_ca/3000238_m_3311705_se_11_060_20200423_2093.png,5
0.8905296,43.209522,../data/output/patches/riverside_ca/3000238_m_3311705_se_11_060_20200423_2093.png,8
0.56081516,-67.27419,../data/output/patches/omaha_ne/3052110_m_4109646_se_14_060_20200815_1731.png,5
0.5076111,-51.8639,../data/output/patches/omaha_ne/3052110_m_4109646_se_14_060_20200815_1731.png,5
0.7489457,5.726789,../data/output/patches/omaha_ne/3052110_m_4109646_se_14_060_20200815_1731.png,21
0.9882442,-36.279034,../data/output/patches/omaha_ne/3052110_m_4109646_se_14_060_20200815_1731.png,8
0.7657718,-89.339836,../data/output/patches/raleigh_nc/3057153_m_3507804_ne_17_060_20200712_2422.png,22
0.55067843,69.68522,../data/output/patches/raleigh_nc/3057153_m_3507804_ne_17_060_20200712_2422.png,18
0.38966435,71.081825,../data/output/patches/raleigh_nc/3057153_m_3507804_ne_17_060_20200712_2422.png,37
0.92168975,-35.63689,../data/output/patches/raleigh_nc/3057153_m_3507804_ne_17_060_20200712_2422.png,21
0.7382982,-9.642237,../data/output/patches/vallejo_ca/2993915_m_3812262_se_10_060_20200528_1141.png,21
0.3259019,-44.07299,../data/output/patches/vallejo_ca/2993915_m_3812262_se_10_060_20200528_1141.png,10
0.3105103,20.100447,../data/output/patches/vallejo_ca/2993915_m_3812262_se_10_060_20200528_1141.png,45
