x,y,path
-0.025047436818258717,0.09545566374362102,3164202_m_4007309_ne_18_060_20211105_0.png
-0.01325905087727608,0.09565029474373693,3164202_m_4007309_ne_18_060_20211105_0.png
-0.010831581548572472,0.09760306705101393,3164202_m_4007309_ne_18_060_20211105_0.png
-0.0036947031644632977,0.09056902322271188,3164202_m_4007309_ne_18_060_20211105_0.png
0.009392965553743027,0.0848032069700739,3164202_m_4007309_ne_18_060_20211105_1.png
0.21470980160350545,0.02762483877423466,3164202_m_4007309_ne_18_060_20211105_1.png
0.03647674978053969,0.09431072473459035,3164202_m_4007309_ne_18_060_20211105_1.png
0.23685620945669217,-0.17390464497672914,3164202_m_4007309_ne_18_060_20211105_1.png
0.3614730315576157,-0.29293756536951465,3164202_m_4007309_ne_18_060_20211105_2.png
0.47117224129282254,0.03460262638891162,3164202_m_4007309_ne_18_060_20211105_2.png
0.4805162111250434,-0.019740356211357307,3164202_m_4007309_ne_18_060_20211105_2.png
0.47122030947453064,-0.013126184023154505,3164202_m_4007309_ne_18_060_20211105_2.png
0.5423480201388072,0.010852643780752444,3164202_m_4007309_ne_18_060_20211105_3.png
0.4906362458481588,0.03898713596719296,3164202_m_4007309_ne_18_060_20211105_3.png
0.45937522504718054,-0.08262624292790038,3164202_m_4007309_ne_18_060_20211105_3.png
0.5584004914147779,0.01833807331165442,3164202_m_4007309_ne_18_060_20211105_3.png
0.45756432560528504,0.010049683481631738,3164202_m_4007309_ne_18_060_20211105_4.png
0.4675211342431075,-0.034579180827080655,3164202_m_4007309_ne_18_060_20211105_4.png
0.4653605243954435,-0.054249523393196185,3164202_m_4007309_ne_18_060_20211105_4.png
0.4593931307499787,-0.006391862477997591,3164202_m_4007309_ne_18_060_20211105_4.png
0.4502929539481627,-0.015536123207581264,3164202_m_4007309_ne_18_060_20211105_5.png
0.24302162936542937,0.016718764631487276,3164202_m_4007309_ne_18_060_20211105_5.png
0.4326282720220074,-0.05542783135673973,3164202_m_4007309_ne_18_060_20211105_5.png
0.28729235497886685,0.019162553990818024,3164202_m_4007309_ne_18_060_20211105_5.png
0.2133773348689929,-0.001606926346231774,3164202_m_4007309_ne_18_060_20211105_6.png
0.1978434315758108,0.0060370773687686285,3164202_m_4007309_ne_18_060_20211105_6.png
0.21471752529030147,0.00026195982361408576,3164202_m_4007309_ne_18_060_20211105_6.png
0.20849932976095098,0.003780689257674351,3164202_m_4007309_ne_18_060_20211105_6.png
0.1888469927794949,0.01064172754405164,3164202_m_4007309_ne_18_060_20211105_7.png
0.18837909078729193,0.009393057638732591,3164202_m_4007309_ne_18_060_20211105_7.png
0.19430092688513123,0.009719587984452743,3164202_m_4007309_ne_18_060_20211105_7.png
0.19234237077624727,0.009137888490449997,3164202_m_4007309_ne_18_060_20211105_7.png
0.1875980394981498,0.009932560750626651,3164202_m_4007309_ne_18_060_20211105_8.png
0.24375958143615195,-0.3098550346557583,3164202_m_4007309_ne_18_060_20211105_8.png
0.3312914962374008,-0.22399384084433957,3164202_m_4007309_ne_18_060_20211105_8.png
0.7325658627148497,-0.4459164694207529,3164202_m_4007309_ne_18_060_20211105_8.png
-0.09320986197640928,-0.33168839746882867,3164202_m_4007309_ne_18_060_20211105_9.png
-0.2436066594115734,-0.23933898451745714,3164202_m_4007309_ne_18_060_20211105_9.png
